snapped_at,price,market_cap,total_volume
2024-11-14 00:00:00 UTC,3191.8991843987947,384320615296.6757,65592582441.25777
2024-11-15 00:00:00 UTC,3059.812296932496,367484509623.6447,37531565153.535194
2024-11-16 00:00:00 UTC,3093.913043390382,372487751993.49884,33076552515.401417
2024-11-17 00:00:00 UTC,3133.8802234191417,376904025324.19116,26503107468.25979
2024-11-18 00:00:00 UTC,3075.534532601624,370225690651.5099,28547657381.28478
2024-11-19 00:00:00 UTC,3209.4239073326826,386129534586.85486,35364731417.99857
2024-11-20 00:00:00 UTC,3112.9098010150224,374925759373.2606,29767245881.040333
2024-11-21 00:00:00 UTC,3075.193856649331,370266265216.9245,29508936260.346874
2024-11-22 00:00:00 UTC,3365.9369715466096,405284044226.11957,55714132904.97961
2024-11-23 00:00:00 UTC,3327.7571951719624,400787854559.3274,36536922518.79305
2024-11-24 00:00:00 UTC,3394.036961782547,408448492183.1955,42885423857.47691
2024-11-25 00:00:00 UTC,3368.7027619429946,405718851021.4928,30123422893.99126
2024-11-26 00:00:00 UTC,3417.291223691937,411314588853.17755,53625394443.87371
2024-11-27 00:00:00 UTC,3325.636532587645,400706261382.18384,41896722105.13149
